ID,V3_C005,V3_C009,V3_C010,V3_C016,V3_C018,V3_C019,V3_C100,V3_C101,V3_C105,V3_C106,V3_C110,V3_C111,V3_C112,V3_C113,V3_C114,V3_C117,V3_C119,V3_C120,V4_C005,V4_C009,V4_C010,V4_C016,V4_C018,V4_C019,V4_C100,V4_C101,V4_C105,V4_C106,V4_C110,V4_C111,V4_C112,V4_C113,V4_C114,V4_C117,V4_C119,V4_C120,V5_C005,V5_C009,V5_C010,V5_C018,V5_C019,V5_C100,V5_C101,V5_C105,V5_C106,V5_C110,V5_C111,V5_C112,V5_C113,V5_C114,V5_C117,V5_C119,V5_C120,V6_C005,V6_C009,V6_C010,V6_C016,V6_C018,V6_C019,V6_C100,V6_C101,V6_C105,V6_C106,V6_C110,V6_C111,V6_C112,V6_C113,V6_C114,V6_C117,V6_C119,V6_C120
panRothia_sp_HMSC072B03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010182,0,0,0,0,0,0,0,0,0,0,0,0.0033553,0,0,0,0,0,0,0,0,0,0.0013979,0,0,0,0,0,0,0.0010356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRothia_sp_HMSC072B04,0,0,0,0,0,0,0.0027695,0,0,0,0,0,0,0.0045254,0.0034783,0,0.0024058,0.0014845,0,0,0,0,0,0,0.0017502,0,0.0010712,0,0,0,0,0,0,0,0,0.0018639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRothia_sp_HMSC072E10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0,0,0,0,0,0,0,0,0.006621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024165,0,0,0,0,0,0,0,0.0014641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panRubneribacter_badeniensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028083,0
panRuminococcaceae_bacterium_D16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080028,0,0
panRuminococcus_bicirculans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010448,0,0,0,0,0,0
panRuminococcus_bromii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010146,0,0,0.001049,0,0,0,0.0010681,0,0,0,0,0,0
panRuminococcus_faecis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019726,0,0,0,0,0
panRuminococcus_flavefaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002602,0,0,0,0,0
panRuminococcus_gnavus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01789,0,0.0010455,0.0054067,0.044173,0,0.0077098,0,0.011534,0,0,0.014899,0.0047501,0,0,0.0069107,0,0.017991,0.014964,0.0063041,0.012789,0.003431,0.018629,0.038339,0.019686,0.0037847,0.020239,0.045,0.048933,0.0078905,0.025666,0.015286,0.010802,0.0047671,0.034666
panRuminococcus_sp_5_1_39BFAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015969,0,0,0,0,0.0020307
panRuminococcus_sp_AF14_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011174,0,0,0
panRuminococcus_sp_AF17_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021912,0,0,0,0,0,0,0.002124,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_AF20_12LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010825,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_AF21_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017882,0,0.0011539,0,0,0,0,0.0027241,0,0,0,0,0
panRuminococcus_sp_AF31_8BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058855,0,0.0015035,0,0,0,0,0.001099,0,0,0,0,0
panRuminococcus_sp_AF41_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016033,0,0,0,0,0,0,0.0024141,0,0,0,0,0
panRuminococcus_sp_AF46_10NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011317,0,0,0,0,0,0,0.0054744,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_AM16_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023765,0,0,0,0,0
panRuminococcus_sp_AM26_12LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028172,0,0,0,0,0,0,0.0017951,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_AM41_10BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027064,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_AM42_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017992,0,0.057321,0.022297,0,0,0,0.0054764,0,0.019729,0,0,0.031815
panRuminococcus_sp_AM46_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011272,0,0.0024046,0,0,0
panRuminococcus_sp_DSM_100440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015217,0,0,0,0,0
panRuminococcus_sp_OF02_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012059,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_OF03_6AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020212,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_OM02_16LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011084,0,0,0,0,0.0013982
panRuminococcus_sp_OM04_4AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002912,0,0,0,0,0
panRuminococcus_sp_OM08_9BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031654,0,0,0,0,0,0,0,0,0,0,0,0
panRuminococcus_sp_TF06_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001409,0,0,0,0,0
panRuminococcus_sp_TF11_2AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012024,0,0,0,0,0
panRuminococcus_torques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018782,0,0,0,0,0,0,0.0041383,0,0,0,0,0,0,0.006829,0.0011765,0.0017789,0.0021605,0.0040217,0
panRuthenibacterium_lactatiformans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017968,0.0019534,0,0
panSalmonella_enterica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026768,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panSanguibacter_keddieii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082576,0,0.0052645,0.0020677,0.0016765,0.0061939,0.026837,0,0,0.0010782,0.0051245,0.0012762,0,0,0,0,0,0,0,0.0035261,0,0,0,0,0,0,0,0.001171,0,0,0
panScardovia_wiggsiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064335,0.054051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panSchaalia_odontolytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01161,0,0.0010387,0,0,0.0047107,0.0011733,0,0,0,0.0062206,0.013291,0.013819,0.0024812,0.01719,0.010677,0.0061513,0.001824,0.0041861,0.012018,0.0058271,0.0019719,0,0,0,0,0,0,0.0036007,0,0,0,0,0,0,0,0.0023599,0,0,0
panSchaalia_turicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010244,0,0,0,0,0,0,0,0,0,0,0,0.0026548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panSedimentibacter_Tissierellia_bacterium_S5_A11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003726,0,0,0.012821,0,0,0,0.01671,0,0,0,0,0,0,0,0.025028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panSellimonas_intestinalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016166,0,0.0040592,0,0,0,0,0,0,0.0016156,0,0,0,0,0,0.0044819,0,0,0,0,0,0,0,0,0,0,0,0.0050913,0,0.0041031,0.0012243,0,0
panSerratia_marcescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panShigella_sonnei,0,0,0,0,0,0,0,0,0.0014098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_aureus,0,0.0015755,0.002431,0.002246,0.0015712,0.044617,0.0037587,0.078445,0.0017066,0.0021704,0.0046602,0.0022946,0.0030435,0.025116,0,0,0,0.0040486,0.016266,0.089539,0,0.021947,0.003134,0.012847,0.0052507,0.0037579,0.0018952,0.001863,0,0,0.0025381,0.0012679,0,0,0,0,0,0.0081743,0,0,0,0,0.0013233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_capitis,0,0,0,0,0.0030499,0,0,0.0015498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_epidermidis,0.0053913,0.023003,0.056764,0.043696,0.0066543,0.041855,0.078338,0.06712,0.039326,0.0586,0.043546,0.028039,0.022231,0.030433,0,0.0012253,0,0.012955,0,0.0074616,0,0,0,0.0016313,0.060126,0,0.051335,0.001242,0,0,0.039177,0,0.0014877,0,0,0.0055918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_haemolyticus,0,0.0050418,0,0,0,0.0027184,0,0.0026228,0,0.0021704,0,0,0,0.0011313,0,0,0,0.0043185,0,0,0,0,0,0,0.0010295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_hominis,0,0,0,0,0.035767,0.0050054,0.012265,0.031712,0.015063,0.022246,0.0010696,0.0050929,0.036787,0,0,0,0,0.026046,0,0,0,0,0,0.0028548,0.016885,0,0.0027192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_lugdunensis,0,0,0,0,0,0.0058252,0,0,0,0.0084102,0.016769,0,0.0017203,0.018215,0,0,0,0,0,0,0,0,0,0.0093801,0,0,0,0.0015082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_pasteuri,0,0,0.0025526,0,0,0.0069471,0,0,0,0,0,0,0,0,0,0,0,0.0082321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_saprophyticus,0,0,0,0,0.0010166,0,0,0.0011922,0,0.0010852,0,0,0.0014556,0,0,0,0,0.0014845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStaphylococcus_sp_HMSC070D05,0,0,0,0,0.0044362,0,0,0.0035765,0.0024486,0.004612,0,0,0.0048961,0,0,0,0,0.0035088,0,0,0,0,0,0,0.0026768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_agalactiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_anginosus,0,0,0,0,0,0,0,0,0,0,0,0,0.0031759,0.0023758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063875,0,0,0,0,0.018149,0,0,0,0,0,0,0,0.001761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_australis,0.0010783,0,0,0,0,0,0,0,0,0,0,0,0,0.0046385,0.0017391,0,0,0,0,0,0,0.0010328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023576,0.003705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037214,0,0,0,0
panStreptococcus_constellatus,0,0,0,0,0,0,0,0,0,0,0,0,0.020908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_cristatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_equinus,0,0.0034662,0,0.0050026,0,0.0044013,0,0,0,0,0,0,0.0023819,0,0,0,0,0,0,0,0,0,0.0084378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001026,0,0,0,0.0090254,0,0.0017152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_gallolyticus,0,0.016701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_gordonii,0.0011553,0,0,0.0014293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_infantarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_infantis,0,0,0,0.001123,0,0,0,0,0,0,0,0,0,0,0.043478,0,0,0.066802,0,0.0010142,0,0.0010328,0,0.0019882,0,0,0.090063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0.012306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_lutetiensis,0,0.0045691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02738,0,0.004081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_macedonicus,0,0.0033086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_mitis,0.070779,0,0.0053482,0.11884,0.0032348,0.057217,0.08368,0.0026228,0,0.0032556,0.068987,0.0056526,0.035993,0.10793,0.0069565,0,0,0.15155,0,0.034483,0,0.073974,0.043635,0.023501,0.16535,0,0.07383,0.0019517,0.0014129,0,0.0028635,0.0012679,0.0016364,0,0,0,0.0040756,0.044235,0,0,0.011959,0,0,0,0.0065719,0.0089081,0,0,0,0,0.031845,0,0,0.0095981,0.012598,0.0012147,0,0,0.0016923,0,0,0,0.0044869,0,0,0,0,0,0,0,0
panStreptococcus_oralis,0.0068546,0,0.0017017,0.011026,0.0010166,0.0037972,0.0049456,0.052575,0,0.0010852,0.0031705,0,0.0010586,0.0054305,0.015652,0,0,0.020243,0,0.0034773,0,0.0052285,0.0038573,0.0019372,0.0049418,0,0.013678,0,0,0,0,0,0.0023802,0,0,0,0,0.0015645,0,0,0,0,0,0,0.0018777,0,0,0,0.002242,0,0.0021962,0,0,0,0.0010449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_parasanguinis,0.12693,0,0.0082655,0.016131,0,0.014196,0.10089,0,0,0,0.0073723,0.020372,0.038772,0.047177,0.0017391,0.0010721,0,0.013225,0.067581,0.066068,0.0020072,0.057707,0.0012054,0.033646,0.009163,0.023487,0.00412,0,0.054751,0.0045165,0,0.084156,0.018447,0.0055298,0.0031585,0,0,0.0032462,0,0,0.0084367,0.002666,0.021317,0,0.046204,0.0034797,0.0019334,0.071158,0.032699,0.002981,0.024463,0.0058271,0,0,0.0094237,0,0,0,0.011141,0,0,0,0.030979,0,0.0010564,0,0.0013683,0.0047288,0.0011433,0,0
panStreptococcus_pasteurianus,0,0.039704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_peroris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0,0,0.0031875,0,0.0014846,0,0,0,0,0.0033784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_pneumoniae,0.018792,0,0.0020664,0.020827,0,0.014412,0.036004,0,0,0.0018991,0.0083655,0.0017909,0.0010586,0.036429,0.0017391,0,0,0.015789,0,0.005071,0,0.02072,0.011572,0.0076978,0.035108,0,0.013019,0,0,0,0.0013667,0,0.0013389,0,0,0,0,0.0064143,0,0,0.0028653,0,0,0,0.0017436,0.0019486,0,0,0,0,0.0068326,0,0,0.0027484,0.0041796,0,0,0,0,0,0,0,0.0023866,0,0,0,0,0,0,0,0
panStreptococcus_pseudopneumoniae,0.011245,0,0.0023095,0.016845,0,0.008069,0.012067,0,0,0,0.018144,0.0050929,0,0.017762,0.022609,0,0,0.022672,0,0.0036946,0,0.0080041,0.0050627,0.0033136,0.010398,0,0.02851,0,0,0,0,0,0,0,0,0,0,0.0036765,0,0,0,0,0,0,0.0012741,0.0013223,0,0,0.004009,0,0.0026232,0,0,0.0012685,0.0014589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_salivarius,0.0019254,0.037183,0,0.21154,0,0.097044,0.0035608,0,0.012762,0.091156,0.0068757,0.049922,0.09607,0.017649,0,0,0,0.057625,0,0.028253,0,0.061774,0.067261,0.0035175,0.019253,0.028676,0.052983,0.061125,0.0021194,0.029563,0.089028,0.0022375,0,0.0086765,0.004631,0.0023299,0.0034934,0,0,0,0.019341,0,0.0095222,0,0.0064378,0.033544,0,0.050132,0.032053,0.020169,0.055637,0.00915,0,0,0.004219,0,0.020869,0,0.0095579,0.012724,0,0.0087248,0.016205,0.0032666,0.0057698,0.0037198,0.0077624,0.013525,0.0076697,0.0010574,0
panStreptococcus_sanguinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010796,0,0,0,0.0010973,0,0,0,0,0,0,0,0,0,0,0.0013389,0,0,0,0,0,0,0,0,0,0,0,0.00114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_1171_SSPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016036,0.001444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
